"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","155","should cancel booking of an offer","ollectiveOfferRow","Thu Jan 16 16:58:47 UTC 2025","passed","Thu Jan 16 16:58:47 UTC 2025","","","",""
"","15","should display a select input with the collective options","components | FilterByOmniSearch","Thu Jan 16 17:00:09 UTC 2025","passed","Thu Jan 16 17:00:09 UTC 2025","","","",""
"","45","should not display Bank account when only one linked","reimbursementsWithFilters","Thu Jan 16 16:58:50 UTC 2025","passed","Thu Jan 16 16:58:50 UTC 2025","","","",""
"","1","should remove ""Toute la France"" from selected values","handleAllFranceDepartmentOptions","Thu Jan 16 17:01:42 UTC 2025","passed","Thu Jan 16 17:01:42 UTC 2025","","","",""
"","2","should not display 0","LabelBooking","Thu Jan 16 17:03:32 UTC 2025","passed","Thu Jan 16 17:03:32 UTC 2025","","","",""
"","219","should display passCulture default form","RequestFormDialog","Thu Jan 16 16:59:32 UTC 2025","passed","Thu Jan 16 16:59:32 UTC 2025","","","",""
"","37","should track click on dms timeline link","VenueOfferSteps","Thu Jan 16 17:01:22 UTC 2025","passed","Thu Jan 16 17:01:22 UTC 2025","","","",""
"","1","should validate the form for case: in edition, quantity below 0","validationSchema","Thu Jan 16 17:02:01 UTC 2025","passed","Thu Jan 16 17:02:01 UTC 2025","","","",""
"","6","should not display stepper nor status when no stepper","IndivualOfferLayout","Thu Jan 16 17:00:21 UTC 2025","passed","Thu Jan 16 17:00:21 UTC 2025","","","",""
"","0","should not return a date if the end date of the offer does not exist","adageOfferDates","Thu Jan 16 17:01:43 UTC 2025","passed","Thu Jan 16 17:01:43 UTC 2025","","getFormattedDatesForBookableOffer","",""
"","47","should open and display all options when the user focuses on the field","SelectAutocomplete","Thu Jan 16 16:58:28 UTC 2025","passed","Thu Jan 16 16:58:28 UTC 2025","","Options","",""
"","26","should show existing parameters","CinemaProviderForm","Thu Jan 16 17:01:11 UTC 2025","passed","Thu Jan 16 17:01:12 UTC 2025","","edit existing cinema provider","",""
"","1","should return list containing only BookingRecap matching token keywords","filterBookingsRecap","Thu Jan 16 16:59:25 UTC 2025","passed","Thu Jan 16 16:59:25 UTC 2025","","","",""
"","74","should display unsaved information in the action bar when the value is not the default value","OfferEducationalForm","Thu Jan 16 17:00:34 UTC 2025","passed","Thu Jan 16 17:00:35 UTC 2025","","","",""
"","18","should display a expiration row if the bookable offer is active","ollectiveOfferRow","Thu Jan 16 16:58:48 UTC 2025","passed","Thu Jan 16 16:58:48 UTC 2025","","","",""
"","62","should not display duplicate button for draft template offer","CollectiveActionsCells","Thu Jan 16 16:58:43 UTC 2025","passed","Thu Jan 16 16:58:43 UTC 2025","","","",""
"","111","renders component successfully","components:UserPhoneForm","Thu Jan 16 17:02:51 UTC 2025","passed","Thu Jan 16 17:02:51 UTC 2025","","","",""
"","43","should not display the acces libre callout for non permanent venues","route VenueEdition","Thu Jan 16 16:59:18 UTC 2025","passed","Thu Jan 16 16:59:18 UTC 2025","","","",""
"","41","should display the status label","CollectiveBookingStatusCell","Thu Jan 16 17:03:24 UTC 2025","passed","Thu Jan 16 17:03:24 UTC 2025","","","",""
"","122","renders component successfully","components:UserIdentityForm","Thu Jan 16 17:02:49 UTC 2025","passed","Thu Jan 16 17:02:49 UTC 2025","","","",""
"","440","should display only selectable categories on filters","route Offers","Thu Jan 16 16:58:13 UTC 2025","passed","Thu Jan 16 16:58:14 UTC 2025","","filters","",""
"","269","should have the status in the url value when user filters by multiple statuses","route TemplateCollectiveOffers","Thu Jan 16 16:59:44 UTC 2025","passed","Thu Jan 16 16:59:44 UTC 2025","","url query params","",""
"","47","should render the cookie banner","App","Thu Jan 16 17:00:45 UTC 2025","passed","Thu Jan 16 17:00:45 UTC 2025","","","",""
"","1","should not translate user inputs for individual offers","translate","Thu Jan 16 17:01:07 UTC 2025","passed","Thu Jan 16 17:01:07 UTC 2025","","","",""
"","38","should display ""Sélectionner un SIRET"" button for venue that has no pricing point","LinkVenueDialog","Thu Jan 16 16:59:25 UTC 2025","passed","Thu Jan 16 16:59:25 UTC 2025","","","",""
"","36","should not render EAN search","IndividualOfferDetails","Thu Jan 16 16:58:18 UTC 2025","passed","Thu Jan 16 16:58:18 UTC 2025","","on edition","",""
"","18","should display eac dms link when condition to display it is true","VenueOfferSteps","Thu Jan 16 16:59:56 UTC 2025","passed","Thu Jan 16 16:59:56 UTC 2025","","","",""
"","283","should submit the form with right data","CollectiveOfferVisibility","Thu Jan 16 16:58:51 UTC 2025","passed","Thu Jan 16 16:58:51 UTC 2025","","","",""
"","5","shouldn’t render a datalist if an empty object for suggested list configuration is provided","BaseTimePicker","Thu Jan 16 17:01:29 UTC 2025","passed","Thu Jan 16 17:01:29 UTC 2025","","","",""
"","763","should prefill intervention field with venue intervention field when selecting venue","screens | OfferEducational : event address step","Thu Jan 16 17:00:01 UTC 2025","passed","Thu Jan 16 17:00:02 UTC 2025","","when there are multiple venues managed by the offerer","",""
"","16","should display the ean when given","IndividualOfferRow","Thu Jan 16 16:59:09 UTC 2025","passed","Thu Jan 16 16:59:09 UTC 2025","","","",""
"","35","should pluralize number of stocks sold out when at least two stocks are sold out","IndividualOfferRow","Thu Jan 16 16:59:10 UTC 2025","passed","Thu Jan 16 16:59:10 UTC 2025","","when offer is an event product","",""
"","11","should show the partner city and postal code","AdageOfferPartnerPanel","Thu Jan 16 17:00:48 UTC 2025","passed","Thu Jan 16 17:00:48 UTC 2025","","","",""
"","10","should handle not connected with back button","Accessibility layout","Thu Jan 16 17:02:44 UTC 2025","passed","Thu Jan 16 17:02:44 UTC 2025","","","",""
"","31","should return an error when the duplication failed","CollectiveEditionOfferNavigation","Thu Jan 16 16:59:04 UTC 2025","passed","Thu Jan 16 16:59:04 UTC 2025","","","",""
"","19","should show an error message notification when offer could not be fetched","AdageDiscovery","Thu Jan 16 17:01:24 UTC 2025","passed","Thu Jan 16 17:01:24 UTC 2025","","","",""
"","213","should render selection duplication page","CollectiveOfferConfirmation","Thu Jan 16 17:00:04 UTC 2025","passed","Thu Jan 16 17:00:04 UTC 2025","","","",""
"","60","should display the location details for an event at the school","CollectiveOfferLocationSection","Thu Jan 16 17:00:21 UTC 2025","passed","Thu Jan 16 17:00:21 UTC 2025","","","",""
"","139","should have creation mode value when user filters by creation mode","route Offers","Thu Jan 16 16:58:17 UTC 2025","passed","Thu Jan 16 16:58:17 UTC 2025","","url query params","",""
"","448","should display previous page when clicking on left arrow","route CollectiveOffers","Thu Jan 16 16:58:35 UTC 2025","passed","Thu Jan 16 16:58:35 UTC 2025","","page navigation","",""
"","125","should link to creation confirmation page","Summary","Thu Jan 16 16:58:12 UTC 2025","passed","Thu Jan 16 16:58:12 UTC 2025","","On Creation","",""
"","270","when clicking on ""Réinitialiser les filtres""","route CollectiveOffers","Thu Jan 16 16:58:40 UTC 2025","passed","Thu Jan 16 16:58:41 UTC 2025","","should reset filters","",""
"","38","should display modify and cancel button on edition","AllocineProviderForm","Thu Jan 16 16:59:23 UTC 2025","passed","Thu Jan 16 16:59:23 UTC 2025","","","",""
"","57","should render steps for pending booking","collective timeline","Thu Jan 16 16:59:05 UTC 2025","passed","Thu Jan 16 16:59:05 UTC 2025","","","",""
"","19","should display API tag if venue has at least one provider","venues","Thu Jan 16 17:02:30 UTC 2025","passed","Thu Jan 16 17:02:30 UTC 2025","","","",""
"","109","the user should not see the home offer steps if they have some venues","Homepage","Thu Jan 16 16:59:59 UTC 2025","passed","Thu Jan 16 16:59:59 UTC 2025","","","",""
"","1","should validate the form for case: valid form with form option checked and default form selected","validationSchema OfferEducational","Thu Jan 16 17:00:41 UTC 2025","passed","Thu Jan 16 17:00:41 UTC 2025","","template offer","",""
"","7","should not display dms link if condition to display it is false","VenueOfferSteps","Thu Jan 16 16:59:56 UTC 2025","passed","Thu Jan 16 16:59:56 UTC 2025","","","",""
"","12","should not display options at first display","SelectAutocomplete","Thu Jan 16 16:58:28 UTC 2025","passed","Thu Jan 16 16:58:28 UTC 2025","","Options","",""
"","46","should display required message if siret is empty for non virtual venue","components | SiretOrCommentFields","Thu Jan 16 16:59:15 UTC 2025","passed","Thu Jan 16 16:59:15 UTC 2025","","should validate SIRET on submit","",""
"","0","should return true if the object is a collective offer template","isCollectiveOfferTemplate","Thu Jan 16 17:02:58 UTC 2025","passed","Thu Jan 16 17:02:58 UTC 2025","","","",""
"","55","should uncheck none option if any other is clicked","useAccessibilityOptions","Thu Jan 16 17:02:06 UTC 2025","passed","Thu Jan 16 17:02:06 UTC 2025","","","",""
"","1","should check that localstorage is not available","localStorageAvailable","Thu Jan 16 17:03:21 UTC 2025","passed","Thu Jan 16 17:03:21 UTC 2025","","","",""
"","1","should validate the form for case: booking limit date should not be in the past","validationSchema","Thu Jan 16 17:01:05 UTC 2025","passed","Thu Jan 16 17:01:05 UTC 2025","","","",""
"","115","should  render footer","Footer","Thu Jan 16 17:03:00 UTC 2025","passed","Thu Jan 16 17:03:00 UTC 2025","","","",""
"","14","should display the acces libre callout in edition","Accessibility","Thu Jan 16 17:00:12 UTC 2025","passed","Thu Jan 16 17:00:12 UTC 2025","","","",""
"","41","should render venue filter with given venue selected","CollectiveOffersScreen","Thu Jan 16 16:58:39 UTC 2025","passed","Thu Jan 16 16:58:39 UTC 2025","","","",""
"","15","should validate the form for case: valid form","validationSchema","Thu Jan 16 17:02:14 UTC 2025","passed","Thu Jan 16 17:02:14 UTC 2025","","","",""
"","326","should show an add button until we have less or an equal number of fields than different price_categories","RecurrenceForm","Thu Jan 16 17:00:53 UTC 2025","passed","Thu Jan 16 17:00:53 UTC 2025","","","",""
"","192","should reload the page if deleting last stock of the page","screens:StocksEventEdition","Thu Jan 16 16:58:30 UTC 2025","passed","Thu Jan 16 16:58:30 UTC 2025","","","",""
"","6","should display 1 date and time when dates are the same for a template offer","OfferNameCell","Thu Jan 16 17:01:15 UTC 2025","passed","Thu Jan 16 17:01:15 UTC 2025","","","",""
"","90","should display the add button","AddVenueProviderButton","Thu Jan 16 17:00:54 UTC 2025","passed","Thu Jan 16 17:00:54 UTC 2025","","","",""
"","100","should filter new column ""Date de l’évènement""","CollectiveOffersScreen","Thu Jan 16 16:58:40 UTC 2025","passed","Thu Jan 16 16:58:40 UTC 2025","","","",""
"","15","should init the input with the offer EAN","DetailsEanSearch","Thu Jan 16 16:59:24 UTC 2025","passed","Thu Jan 16 16:59:24 UTC 2025","","when the draft offer has been created and the offer is product-based","",""
"","0","should return stock details from requested offer when requestedDate, totalStudents and totalTeachers are not defined","extractInitialVisibilityValues","Thu Jan 16 17:00:24 UTC 2025","passed","Thu Jan 16 17:00:24 UTC 2025","","","",""
"","57","should show the offer instistution panel for a collective bookable offer","AdageOffer","Thu Jan 16 17:02:16 UTC 2025","passed","Thu Jan 16 17:02:16 UTC 2025","","","",""
"","17","should have right active element and be seelctionnable when it has url","Stepper","Thu Jan 16 17:01:18 UTC 2025","passed","Thu Jan 16 17:01:18 UTC 2025","","","",""
"","19","should show banner if generate from publicApi","screens | OfferEducational : edition offerer step","Thu Jan 16 17:01:13 UTC 2025","passed","Thu Jan 16 17:01:13 UTC 2025","","","",""
"","273","should fetch bookings for the filtered venue as many times as the number of pages","components | BookingsRecap | Pro user","Thu Jan 16 16:58:25 UTC 2025","passed","Thu Jan 16 16:58:25 UTC 2025","","","",""
"","63","should show the offer title","AdageOfferHeader","Thu Jan 16 17:00:04 UTC 2025","passed","Thu Jan 16 17:00:04 UTC 2025","","","",""
"","63","should only make one call if the ids all come from template offer","ActionsBar","Thu Jan 16 16:58:26 UTC 2025","passed","Thu Jan 16 16:58:26 UTC 2025","","","",""
"","0","should return false when collective template offer is not archivable","isCollectiveOfferArchivable","Thu Jan 16 17:02:30 UTC 2025","passed","Thu Jan 16 17:02:30 UTC 2025","","","",""
"","1","should return a confirmation when all results are retrieved","getEducationalInstitutions","Thu Jan 16 17:02:10 UTC 2025","passed","Thu Jan 16 17:02:10 UTC 2025","","","",""
"","129","should attempt to fetch venues data and display a loading spinner meanwhile","Income","Thu Jan 16 16:58:43 UTC 2025","passed","Thu Jan 16 16:58:43 UTC 2025","","when the page first renders","",""
"","0","should not block when going from visibilite to stocks","components | RouteLeavingGuardCollectiveOfferCreation","Thu Jan 16 17:00:30 UTC 2025","passed","Thu Jan 16 17:00:30 UTC 2025","","","",""
"","301","should archive an offer on click on the action","CollectiveActionsCells","Thu Jan 16 16:58:43 UTC 2025","passed","Thu Jan 16 16:58:43 UTC 2025","","","",""
"","10","should display status but not let activate offer when offer is not activable","IndivualOfferLayout","Thu Jan 16 17:00:21 UTC 2025","passed","Thu Jan 16 17:00:21 UTC 2025","","","",""
"","121","should not show pagination when applying filters with no result","components | BookingsRecapTable","Thu Jan 16 16:58:56 UTC 2025","passed","Thu Jan 16 16:58:56 UTC 2025","","","",""
"","188","should clear teacher suggestion when clearing institution","CollectiveOfferVisibility","Thu Jan 16 16:58:52 UTC 2025","passed","Thu Jan 16 16:58:52 UTC 2025","","","",""
"","5","should warn user offerer is being validated when user attachment to offerer is not yet validated","OffererBanners","Thu Jan 16 17:00:56 UTC 2025","passed","Thu Jan 16 17:00:56 UTC 2025","","","",""
"","530","should show a loader while waiting for response","offers","Thu Jan 16 16:58:17 UTC 2025","passed","Thu Jan 16 16:58:17 UTC 2025","","","",""
"","133","should have status value when user filters by status","route Offers","Thu Jan 16 16:58:17 UTC 2025","passed","Thu Jan 16 16:58:17 UTC 2025","","url query params","",""
"","6","should format the booking date as 'Permanent' when the booking doesn't have a starting date","BookingDetails","Thu Jan 16 17:02:42 UTC 2025","passed","Thu Jan 16 17:02:42 UTC 2025","","","",""
